05-01-17-13-08-30	MouseDown	0	76.9006	348.2617	468.0925
05-01-17-13-08-30	previousTutorial	4	77.05109	348.2617	468.0925
05-01-17-13-08-30	MouseUp	0	77.05109	348.2617	468.0925
05-01-17-13-08-30	MouseMoveV	-1	77.06965	349.095	468.0925
05-01-17-13-08-31	MouseMoveS	0	77.28464	349.9284	468.0925
05-01-17-13-08-31	MouseMoveS	0	77.61741	354.095	467.2591
05-01-17-13-08-31	MouseMoveD	321.7491	78.05078	746.2109	422.7897
05-01-17-13-08-31	MouseMoveD	183.5665	78.15675	929.1504	407.6302
05-01-17-13-08-33	MouseMoveS	0	79.98459	1099.896	385.0554
05-01-17-13-08-35	MouseMoveS	0	81.28381	1279.001	410.8333
05-01-17-13-08-35	MouseMoveV	-0.9970542	81.38412	1276.501	411.6667
05-01-17-13-08-35	MouseMoveV	0.3162313	81.50102	1276.501	413.3333
05-01-17-13-08-35	MouseDown	0	81.60058	1276.501	413.3333
05-01-17-13-08-35	MouseMoveS	0	81.6175	1276.501	413.3333
05-01-17-13-08-35	nextTutorial	5	81.71778	1276.501	413.3333
05-01-17-13-08-35	MouseUp	0	81.71778	1276.501	413.3333
05-01-17-13-08-35	MouseMoveV	-0.1961203	82.05054	1272.334	412.5
05-01-17-13-08-35	MouseMoveS	0	82.15141	1272.334	412.5
05-01-17-13-08-36	MouseDown	0	82.26754	1272.334	412.5
05-01-17-13-08-36	nextTutorial	6	82.40083	1272.334	412.5
05-01-17-13-08-36	MouseUp	0	82.40083	1272.334	412.5
05-01-17-13-08-36	MouseMoveV	0.1961203	82.91765	1272.334	410.8333
05-01-17-13-08-36	MouseMoveS	0	83.11789	1272.334	410
05-01-17-13-08-37	MouseDown	0	84.0004	1272.334	410
05-01-17-13-08-37	nextTutorial	7	84.13377	1272.334	410
05-01-17-13-08-37	MouseUp	0	84.13377	1272.334	410
05-01-17-13-08-38	MouseMoveS	0	85.18407	1272.334	409.1667
05-01-17-13-08-39	MouseMoveV	0	85.51724	1267.334	409.1667
05-01-17-13-08-39	MouseMoveS	0	85.6173	1267.334	409.1667
05-01-17-13-08-39	MouseMoveS	0	85.83404	1257.334	410
05-01-17-13-08-39	MouseMoveV	-0.9966394	85.93406	1262.334	409.1667
05-01-17-13-08-40	MouseMoveV	-1	86.26731	1275.667	407.5
05-01-17-13-08-40	MouseMoveS	0	86.40072	1275.667	407.5
05-01-17-13-08-40	MouseMoveD	350.3337	86.63386	891.1946	439.1504
05-01-17-13-08-40	MouseMoveD	372.1011	86.73428	523.6783	497.3828
05-01-17-13-08-40	MouseMoveD	141.0826	86.85048	382.946	507.3177
05-01-17-13-08-41	MouseDown	0	87.23373	332.5846	480.4915
05-01-17-13-08-41	MouseMoveS	0	87.26758	332.5846	480.4915
05-01-17-13-08-41	previousTutorial	6	87.35111	332.5846	480.4915
05-01-17-13-08-41	MouseUp	0	87.35111	332.5846	480.4915
05-01-17-13-08-41	MouseMoveV	-0.8505567	87.58391	344.2513	479.6582
05-01-17-13-08-41	MouseMoveD	115.4984	88.01777	581.0579	442.1517
05-01-17-13-08-41	MouseMoveD	332.5076	88.13377	912.1549	411.556
05-01-17-13-08-42	MouseMoveD	140.1401	88.25259	1052.272	414.0918
05-01-17-13-08-43	MouseMoveV	-0.9486856	89.36732	1268.659	427.5195
05-01-17-13-08-43	MouseMoveS	0	89.68386	1264.492	427.5195
05-01-17-13-08-44	MouseMoveV	-0.9486821	90.45051	1269.492	429.1862
05-01-17-13-08-44	MouseDown	0	90.65113	1271.992	430.0195
05-01-17-13-08-44	MouseMoveS	0	90.65113	1271.992	430.0195
05-01-17-13-08-44	nextTutorial	7	90.75052	1271.992	430.0195
05-01-17-13-08-44	MouseUp	0	90.75052	1271.992	430.0195
05-01-17-13-08-45	MouseMoveV	-0.9486856	91.45028	1271.159	430.0195
05-01-17-13-08-45	MouseMoveS	0	91.55087	1271.159	430.0195
05-01-17-13-08-45	MouseMoveV	0	91.6509	1271.159	429.1862
05-01-17-13-08-45	MouseMoveV	0	91.76746	1270.325	429.1862
05-01-17-13-08-45	MouseMoveS	0	91.86748	1270.325	429.1862
05-01-17-13-08-45	MouseMoveV	0	91.98436	1270.325	428.3529
05-01-17-13-08-45	MouseMoveS	0	92.08516	1270.325	428.3529
05-01-17-13-08-46	MouseMoveS	0	92.30079	1270.325	427.5195
05-01-17-13-08-46	MouseMoveS	0	92.73413	1269.492	426.6862
05-01-17-13-08-46	MouseMoveS	0	93.06744	1271.992	425.0195
05-01-17-13-08-47	MouseMoveV	-0.9994116	93.38416	1248.089	425.8398
05-01-17-13-08-47	MouseMoveD	439.7414	93.48417	813.8411	495.1302
05-01-17-13-08-47	MouseMoveD	630.9814	93.60074	183.0111	508.9486
05-01-17-13-08-47	MouseMoveV	-0.9658452	93.81701	157.194	496.4551
05-01-17-13-08-47	MouseMoveD	120.2225	93.91701	264.5898	442.4219
05-01-17-13-08-47	MouseDown	0	94.10015	285.4232	434.9219
05-01-17-13-08-48	previousTutorial	6	94.21684	285.4232	434.9219
05-01-17-13-08-48	MouseUp	0	94.21684	285.4232	434.9219
05-01-17-13-08-48	MouseMoveS	0	94.23395	285.4232	434.9219
05-01-17-13-08-51	MouseMoveD	420.8941	97.68352	733.8314	359.4987
05-01-17-13-08-52	MouseMoveS	0	98.60029	860.5957	334.873
05-01-17-13-08-52	MouseMoveV	-0.9609417	98.93393	859.7623	334.873
05-01-17-13-08-52	MouseMoveV	-0.9486856	99.03396	862.2623	334.0397
05-01-17-13-08-53	MouseMoveS	0	99.71677	1019.183	305.7324
05-01-17-13-08-56	MouseMoveS	0	103.0672	1035.85	304.8991
05-01-17-13-08-57	MouseMoveV	0.3171132	103.4006	1049.141	344.6484
05-01-17-13-08-57	MouseMoveD	106.8341	103.5006	1052.52	451.429
05-01-17-13-08-57	MouseMoveS	0	103.8335	1055.853	484.1537
05-01-17-13-09-06	MouseMoveV	0.5386142	112.4333	1061.042	485.8952
05-01-17-13-09-06	MouseMoveD	158.2028	112.5501	1219.193	489.9414
05-01-17-13-09-06	MouseMoveV	0.03554779	112.7667	1258.844	464.0332
05-01-17-13-09-06	MouseMoveV	0.03215096	112.8669	1280.332	458.2422
05-01-17-13-09-06	MouseDown	0	112.967	1281.999	458.2422
05-01-17-13-09-06	MouseMoveS	0	113.0835	1281.999	458.2422
05-01-17-13-09-06	nextTutorial	7	113.0999	1281.999	458.2422
05-01-17-13-09-06	MouseUp	0	113.0999	1281.999	458.2422
05-01-17-13-09-07	MouseMoveS	0	113.617	1285.332	449.0755
05-01-17-13-09-07	MouseMoveD	123.6451	114.0499	1143.46	439.847
05-01-17-13-09-08	MouseMoveD	115.8213	114.6171	761.6309	459.821
05-01-17-13-09-08	MouseMoveD	225.1001	114.7333	538.8997	492.3926
05-01-17-13-09-08	MouseMoveD	107.0834	114.9499	396.6048	481.5267
05-01-17-13-09-09	MouseDown	0	115.2663	317.9785	470.6218
05-01-17-13-09-09	previousTutorial	6	115.3665	317.9785	470.6218
05-01-17-13-09-09	MouseUp	0	115.3665	317.9785	470.6218
05-01-17-13-09-09	MouseMoveS	0	115.3999	317.9785	470.6218
05-01-17-13-09-09	MouseMoveV	-0.886259	115.7335	411.1816	468.0859
